geoid10,precinct
360850189021012,122
360850189022004,120
360850132043005,122
360850251001003,120
360810383021201,110
360850291021053,122
360850198001002,123
360850228001035,
360850105004005,120
360850121002012,120
360850121003006,120
360850319012002,120
360850173001011,122
360850169011004,120
360850170104007,123
360850138003000,122
360850147001004,120
360850156032008,122
360850170123006,123
360850040001012,120
360850279002005,122
360850273012009,122
360850273012018,122
360850029001007,120
360850036001009,120
360850008002005,120
360850074002001,122
360850251001025,120
360850170101001,123
360850277041006,122
360850176003041,123
360850244013007,123
360850132042008,122
360850132042025,122
360850132042010,122
360850132032003,122
360850244022035,123
360850244022022,123
360850244022027,123
360850291021014,122
360810456001002,107
360850128051021,122
360850208014016,123
360850223001009,120
360850231001014,120
360850231001003,120
360850239001011,120
360850239002001,120
360850226004000,123
360850223002005,120
360850239001001,120
360850213005005,120
360850247002007,120
360850247001001,120
360850213002004,120
360850207002001,120
360850213002007,120
360850213002005,120
360850207003006,120
360850187021012,122
360850187024002,122
360850008001017,120
360850008001023,120
360850020012008,120
360850020011007,120
360850020011008,120
360850008002009,120
360850189021005,122
360850008003005,120
360850020012003,120
360850251003015,120
360850189012029,120
360850189012028,120
360850273021002,122
360850291035005,122
360850277022010,122
360850277061009,122
360850277022020,122
360850198004011,123
360850170081014,123
360850170081015,123
360850208013005,123
360850244013002,123
360850208032002,123
360850198002023,123
360850198002009,123
360850208032018,123
360850208032014,123
360850208014030,123
360850208042004,123
360850208041009,123
360850208041012,123
360850170112002,123
360850170123007,123
360850187012011,120
360850303011007,120
360850170072004,123
360850170072006,123
360850170101007,123
360850070001009,122
360850244021017,123
360850226004004,123
360850226002014,123
360810654003006,105
360850226002017,123
360850029003001,120
360850170112017,123
360850070003020,122
360850070001034,122
360850070001024,122
360850291044016,122
360850226002004,123
360850228001015,
360850151002004,120
360850187022001,122
360850187023005,122
360850187022014,122
360850169011009,120
360850147002016,120
360850147002003,120
360850147003000,120
360850147003007,120
360850147002006,120
360850187022002,122
360850187022010,122
360850021002026,120
360850121001003,120
360850207001021,120
360850207001022,120
360850207004002,120
360850146044009,122
360850081001012,120
360850291021058,122
360850273012020,122
360850277063000,122
360850279001016,122
360850059001009,120
360850040004003,120
360850006001001,120
360850020012012,120
360850170071002,123
360850177005000,122
360850096021007,122
360850096021010,122
360850018001000,120
360850018001027,122
360850226001025,123
360850187012000,120
360850151005005,120
360850291021051,122
360850226001003,123
360850277053003,122
360850277053005,122
360850277041002,122
360850146072007,122
360850146082002,122
360850146051007,122
360850146051010,122
360850146041006,122
360850146042012,122
360850146041010,122
360850146042004,122
360850146041002,122
360850146042005,122
360850146052020,122
360850146042000,122
360850208043008,123
360850198004000,123
360850176001010,123
360850176001020,123
360850198004027,123
360850176001015,123
360850198002011,123
360850176001002,123
360850170051044,123
360850170112005,123
360850251001021,120
360850189012014,120
360850189012013,120
360850248003011,123
360850248001007,123
360850248001012,123
360850244022012,123
360850248003010,123
360850248001006,123
360850244013005,123
360850244022005,123
360850244022007,123
360850226001005,123
360850226001010,123
360850226004007,123
360850226003008,123
360850040001001,120
360850040002001,120
360850040001003,120
360850040002008,120
360850050002012,122
360850050002011,122
360850122003006,122
360850122004000,122
360850128051020,122
360850134003001,122
360850134001018,122
360850134003015,122
360850036002011,120
360850050003007,122
360850050003009,122
360850036001003,120
360850018001029,122
360850018001001,
360850291021004,122
360850197002014,120
360850291021030,122
360850291021043,122
360850291044005,122
360850291044002,122
360850156031013,123
360850156013009,122
360850151003002,120
360850132041001,122
360850319023003,120
360850319023010,120
360850239002011,120
360850097003018,120
360850059002005,120
360850244021023,123
360850244013016,123
360850138001011,122
360850170091001,123
360850226004019,123
360850303023001,120
360850170051012,123
360850059001003,120
360850323001005,120
360850146043009,122
360850248001008,123
360850133023011,120
360850133023010,120
360850141001008,120
360850097001005,120
360850132042001,122
360850133023001,120
360850133023000,120
360850105005006,120
360850125003002,120
360850201001009,120
360850201001012,120
360850097003011,120
360850097003003,120
360850097003002,120
360850081001010,120
360850081001011,120
360850081001006,120
360850273022008,122
360850067002005,120
360850067002000,120
360850121003016,120
360850105002007,120
360850121003011,120
360850231002001,120
360850059002006,120
360850081003005,120
360810665014003,104
360850077001005,120
360850007001002,120
360850081003010,120
360850077001008,120
360850128051027,122
360850128051018,122
360850187022008,122
360850151004000,120
360850244020001,
360850151002000,120
360850291021063,122
360810454002008,107
360850291021037,122
360850208011003,123
360850208011007,123
360850251001016,120
360850208011011,123
360850291022006,122
360850291022009,122
360810716001039,113
360850228001025,123
360850291022004,122
360850228001012,
360850181003000,122
360850277041001,122
360850277022008,122
360850008002008,120
360850170081002,123
360850273022006,122
360850273022009,122
360850273022003,122
360850273021015,122
360850273022000,122
360850146051003,122
360850146082003,122
360850146041014,122
360850251001031,120
360850251002015,120
360850251002019,120
360850251001000,120
360850197001016,120
360850189012000,120
360850189021006,122
360850197001005,120
360850189011009,120
360850189011007,120
360850146041011,122
360850226004018,123
360850248001014,123
360850248002014,123
360850248002008,123
360850244022004,123
360850244021012,123
360850050002004,122
360850050002017,122
360850040002005,120
360850050002006,122
360850050001009,122
360850050002014,122
360850181002023,122
360850122003007,122
360850134001000,122
360810169001000,108
360850181003004,122
360850122003004,122
360850122004006,122
360850122002009,122
360850226004003,123
360850170093012,123
360850198002016,123
360850189021015,122
360850189021014,122
360850020012010,120
360850018001015,120
360850018001009,120
360850018001035,122
360850018001016,120
360850291021005,122
360850291021033,122
360850231001008,120
360850201001010,120
360850097002008,120
360850097002003,120
360810253013000,108
360850146061008,122
360850170051032,123
360850189011001,120
360850039001002,120
360850040005001,120
360850323001011,120
360850223003000,120
360850105003005,120
360850251003008,120
360850207000002,
360850207001003,120
360850074002014,122
360850146064006,122
360850201001011,120
360850075001000,120
360850213001005,120
360850207004010,120
360850207004006,120
360850213001008,120
360810618002003,105
360850291035009,122
360850133021004,120
360850133022003,120
360850151001000,120
360850125001004,120
360850097003015,120
360850105004003,120
360850133022005,120
360850105003001,120
360850105001002,120
360850133023003,120
360850125001001,120
360850105004007,120
360850121002005,120
360850097003010,120
360850097003014,120
360850105001004,120
360850105001003,120
360850105002006,120
360850121003003,120
360850121003007,120
360850121003008,120
360850121003014,120
360850303021002,120
360850223001003,120
360850059001006,120
360850208041013,123
360850134001005,122
360850134003003,122
360850134001011,122
360850134003020,122
360850134002005,122
360850134001023,122
360850134001021,122
360850128041000,122
360850134002008,122
360850134002006,122
360850128061007,122
360850128051010,122
360850006002011,120
360850006002007,120
360850064003003,122
360850096011013,122
360850064001004,122
360850070001022,122
360850064002002,122
360850070004007,122
360850020022009,122
360850074001007,122
360850074002011,122
360850170083019,123
360850170121000,123
360850170121014,123
360850170122009,123
360850170122017,123
360850170121010,123
360850170121016,123
360850177001013,122
360850173001003,122
360850173001018,122
360850177003003,122
360850244011003,123
360850169011024,120
360850047001013,120
360850070002002,122
360850096012017,122
360850070001019,122
360850070002005,122
360850070001020,122
360850114011008,122
360850112011004,122
360850112011008,122
360850128041001,122
360850128064001,122
360850112022013,122
360850128041014,122
360850128041005,122
360850112022014,122
360850170101006,123
360850170102004,123
360850228001040,
360850303021003,120
360850303021008,120
360850291032000,122
360850146042017,122
360850018000001,
360850128064009,122
360850146071009,122
360850138001006,122
360850226001024,123
360810253013003,108
360850226004021,123
360850208013003,123
360850208041018,123
360850208032021,123
360810620001010,105
360850208033010,123
360850208033004,123
360850208033008,123
360850198002018,123
360850244012004,123
360850198004044,123
360850208032010,123
360850170093013,123
360850170104005,123
360850156024011,123
360850176000001,
360810716001100,113
360810716001101,113
360810716001058,113
360850279001014,122
360850156031007,122
360850156032012,122
360850208042018,123
360850208042017,123
360850279002000,122
360850208033013,123
360850170051040,123
360850176001022,123
360850176001031,123
360850181003007,122
360810383021110,110
360810945001028,109
360810235002002,108
360850181003008,122
360850181003015,122
360850170052015,123
360850156021002,123
360850156016003,122
360850156024002,123
360850156024003,123
360850146071004,122
360850170121018,123
360850170051033,123
360850176002004,123
360850156024009,123
360850176004011,123
360850156011011,122
360850156011005,122
